          61   6.1000002897344530E-002   6.1073917779902842E-002
          62   6.2000002944841981E-002   6.2077647851010449E-002
          63   6.3000002992339432E-002   6.3081501533053655E-002
          64   6.4000003039836884E-002   6.4085480856575783E-002
          65   6.5000003087334335E-002   6.5089587853124922E-002
          66   6.6000003134831786E-002   6.6093824555270492E-002
          67   6.7000003182329237E-002   6.7098192996619774E-002
          68   6.8000003229826689E-002   6.8102695211834471E-002
          69   6.9000003277324140E-002   6.9107333236647334E-002
          70   7.0000003324821591E-002   7.0112109107878712E-002
          71   7.1000003372319043E-002   7.1117024863453199E-002
          72   7.2000003419816494E-002   7.2122082542416310E-002
          73   7.3000003467313945E-002   7.3127284184951083E-002
          74   7.4000003514811397E-002   7.4132631832394796E-002
          75   7.5000003562308848E-002   7.5138127527255669E-002
          76   7.6000003609806299E-002   7.6143773313229579E-002
          77   7.7000003657303751E-002   7.7149571235216791E-002
          78   7.8000003704801202E-002   7.8155523339338728E-002
          79   7.9000003752298653E-002   7.9161631672954758E-002
          80   8.0000003799796104E-002   8.0167898284678976E-002
          81   8.1000003847293556E-002   8.1174325224397076E-002
          82   8.2000003894791007E-002   8.2180914543283134E-002
          83   8.3000003942288458E-002   8.3187668293816547E-002
          84   8.4000003989785910E-002   8.4194588529798858E-002
          85   8.5000004037283361E-002   8.5201677306370710E-002
          86   8.6000004084780812E-002   8.6208936680028783E-002
          87   8.7000004132278264E-002   8.7216368708642730E-002
          88   8.8000004179775715E-002   8.8223975451472203E-002
          89   8.9000004227273166E-002   8.9231758969183811E-002
          90   9.0000004274770617E-002   9.0239721323868191E-002
          91   9.1000004322268069E-002   9.1247864579057036E-002
          92   9.2000004369765520E-002   9.2256190799740193E-002
          93   9.3000004417262971E-002   9.3264702052382784E-002
          94   9.4000004464760423E-002   9.4273400404942295E-002
          95   9.5000004512257874E-002   9.5282287926885784E-002
          96   9.6000004559755325E-002   9.6291366689207028E-002
          97   9.7000004607252777E-002   9.7300638764443753E-002
          98   9.8000004654750228E-002   9.8310106226694852E-002
          99   9.9000004702247679E-002   9.9319771151637662E-002
         100  0.10000000474974513       0.10032963561654526     
         101  0.10100000479724258       0.10133970170030376     
         102  0.10200000484474003       0.10234997148342971     
         103  0.10300000489223748       0.10336044704808738     
         104  0.10400000493973494       0.10437113047810624     
         105  0.10500000498723239       0.10538202385899838     
         106  0.10600000503472984       0.10639312927797592     
         107  0.10700000508222729       0.10740444882396859     
         108  0.10800000512972474       0.10841598458764114     
         109  0.10900000517722219       0.10942773866141098     
         110  0.11000000522471964       0.11043971313946574     
         111  0.11100000527221709       0.11145191011778084     
         112  0.11200000531971455       0.11246433169413719     
         113  0.11300000536721200       0.11347697996813881     
         114  0.11400000541470945       0.11448985704123057     
         115  0.11500000546220690       0.11550296501671595     
         116  0.11600000550970435       0.11651630599977471     
         117  0.11700000555720180       0.11752988209748082     
         118  0.11800000560469925       0.11854369541882021     
         119  0.11900000565219671       0.11955774807470868     
         120  0.12000000569969416       0.12057204217800975     
         121  0.12100000574719161       0.12158657984355267     
         122  0.12200000579468906       0.12260136318815035     
         123  0.12300000584218651       0.12361639433061733     
         124  0.12400000588968396       0.12463167539178789     
         125  0.12500000593718141       0.12564720849453409     
         126  0.12600000598467886       0.12666299576378387     
         127  0.12700000603217632       0.12767903932653921     
         128  0.12800000607967377       0.12869534131189431     
         129  0.12900000612717122       0.12971190385105383     
         130  0.13000000617466867       0.13072872907735109     
         131  0.13100000622216612       0.13174581912626646     
         132  0.13200000626966357       0.13276317613544558     
         133  0.13300000631716102       0.13378080224471781     
         134  0.13400000636465847       0.13479869959611457     
         135  0.13500000641215593       0.13581687033388790     
         136  0.13600000645965338       0.13683531660452880     
         137  0.13700000650715083       0.13785404055678585     
         138  0.13800000655464828       0.13887304434168377     
         139  0.13900000660214573       0.13989233011254196     
         140  0.14000000664964318       0.14091190002499324     
         141  0.14100000669714063       0.14193175623700247     
         142  0.14200000674463809       0.14295190090888527     
         143  0.14300000679213554       0.14397233620332681     
         144  0.14400000683963299       0.14499306428540062     
         145  0.14500000688713044       0.14601408732258747     
         146  0.14600000693462789       0.14703540748479421     
         147  0.14700000698212534       0.14805702694437275     
         148  0.14800000702962279       0.14907894787613901     
         149  0.14900000707712024       0.15010117245739193     
         150  0.15000000712461770       0.15112370286793261     
         151  0.15100000717211515       0.15214654129008334     
         152  0.15200000721961260       0.15316968990870683     
         153  0.15300000726711005       0.15419315091122535     
         154  0.15400000731460750       0.15521692648764002     
         155  0.15500000736210495       0.15624101883055005     
         156  0.15600000740960240       0.15726543013517219     
         157  0.15700000745709985       0.15829016259935996     
         158  0.15800000750459731       0.15931521842362323     
         159  0.15900000755209476       0.16034059981114759     
         160  0.16000000759959221       0.16136630896781395     
         161  0.16100000764708966       0.16239234810221809     
         162  0.16200000769458711       0.16341871942569025     
         163  0.16300000774208456       0.16444542515231489     
         164  0.16400000778958201       0.16547246749895031     
         165  0.16500000783707947       0.16649984868524847     
         166  0.16600000788457692       0.16752757093367487     
         167  0.16700000793207437       0.16855563646952831     
